userId,movieId,title,score
382,7263,Miracle (2004),1.0
382,7260,Latter Days (2003),1.0
382,4,Waiting to Exhale (1995),1.0
382,20,Money Train (1995),1.0
382,7285,Thirteen (2003),1.0
383,996,Last Man Standing (1996),1.0
383,1222,Full Metal Jacket (1987),1.0
383,3729,Shaft (1971),1.0
383,1218,"Killer, The (Die xue shuang xiong) (1989)",1.0
383,1217,Ran (1985),1.0
383,41,Richard III (1995),1.0
383,92234,Red Tails (2012),1.0
383,3035,Mister Roberts (1955),1.0
383,3032,"Omega Man, The (1971)",1.0
383,1208,Apocalypse Now (1979),1.0
384,119655,Seventh Son (2014),1.0
384,119218,The Punisher: Dirty Laundry (2012),1.0
384,119145,Kingsman: The Secret Service (2015),1.0
384,118706,Black Sea (2015),1.0
384,118696,The Hobbit: The Battle of the Five Armies (2014),1.0
384,118082,The Voices (2014),1.0
384,117922,Ice Age: A Mammoth Christmas (2011),1.0
384,117877,The Rabbi's Cat (Le chat du rabbin) (2011),1.0
384,170,Hackers (1995),1.0
384,165,Die Hard: With a Vengeance (1995),1.0
385,1372,Star Trek VI: The Undiscovered Country (1991),1.0
385,7165,"Company, The (2003)",1.0
385,4589,Eddie and the Cruisers (1983),1.0
385,118082,The Voices (2014),1.0
385,1416,Evita (1996),1.0
385,116718,Volga - Volga (1938),1.0
385,1432,Metro (1997),1.0
385,114180,"Maze Runner, The (2014)",1.0
385,114066,"20,000 Days on Earth (2014)",1.0
385,1232,Stalker (1979),1.0
386,144606,Confessions of a Dangerous Mind (2002),1.0
386,5095,"Scotland, Pa. (2001)",1.0
386,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1.0
386,7257,"Big Bounce, The (2004)",1.0
386,7258,"Perfect Score, The (2004)",1.0
386,129354,Focus (2015),1.0
386,131104,The Brain (1969),1.0
386,131013,Get Hard (2015),1.0
386,132454,Girltrash: All Night Long (2014),1.0
386,133716,Bootleggers (1961),1.0
387,72998,Avatar (2009),1.0
387,145080,Extraordinary Tales (2015),1.0
387,513,Radioland Murders (1994),1.0
387,80363,Resident Evil: Afterlife (2010),1.0
387,77561,Iron Man 2 (2010),1.0
387,6424,Oscar (1991),1.0
387,8044,I Am a Fugitive from a Chain Gang (1932),1.0
387,83613,Cowboys & Aliens (2011),1.0
387,82461,Tron: Legacy (2010),1.0
387,6365,"Matrix Reloaded, The (2003)",1.0
388,7262,Catch That Kid (2004),1.0
388,68659,Fanboys (2009),1.0
388,68848,"Brothers Bloom, The (2008)",1.0
388,112,Rumble in the Bronx (Hont faan kui) (1995),1.0
388,67168,Dance of the Dead (2008),1.0
388,66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",1.0
388,69275,Dead Snow (Død snø) (2009),1.0
388,69278,Land of the Lost (2009),1.0
388,69436,Year One (2009),1.0
388,65577,"Tale of Despereaux, The (2008)",1.0
389,2,Jumanji (1995),1.0
389,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
389,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
389,3,Grumpier Old Men (1995),1.0
389,4,Waiting to Exhale (1995),1.0
389,7293,50 First Dates (2004),1.0
389,7,Sabrina (1995),1.0
389,26,Othello (1995),1.0
389,27,Now and Then (1995),1.0
389,28,Persuasion (1995),1.0
390,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
390,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
390,34048,War of the Worlds (2005),1.0
390,33615,Madagascar (2005),1.0
390,33629,Airborne (1993),1.0
390,4247,Joe Dirt (2001),1.0
390,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",1.0
390,7162,Cold Mountain (2003),1.0
390,7163,Paycheck (2003),1.0
390,1,Toy Story (1995),1.0
391,61692,Altered (2006),1.0
391,8,Tom and Huck (1995),1.0
391,13,Balto (1995),1.0
391,7254,The Butterfly Effect (2004),1.0
391,7256,Touching the Void (2003),1.0
391,60333,Encounters at the End of the World (2008),1.0
391,60365,Frosty the Snowman (1969),1.0
391,7225,Pumping Iron (1977),1.0
391,7205,"Wind and the Lion, The (1975)",1.0
391,7216,High Sierra (1941),1.0
392,9,Sudden Death (1995),0.75
392,10,GoldenEye (1995),0.75
392,15,Cutthroat Island (1995),0.75
392,16,Casino (1995),0.75
392,7262,Catch That Kid (2004),0.75
392,5294,Frailty (2001),0.75
392,7247,Chitty Chitty Bang Bang (1968),0.75
392,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",0.75
392,7192,Only the Strong (1993),0.75
392,7193,"Adventures of Ford Fairlane, The (1990)",0.75
393,6316,"Wiz, The (1978)",1.0
393,13,Balto (1995),1.0
393,7228,Cool World (1992),1.0
393,55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),1.0
393,1,Toy Story (1995),1.0
393,2294,Antz (1998),1.0
393,62999,Madagascar: Escape 2 Africa (2008),1.0
393,62970,Tin Man (2007),1.0
393,484,Lassie (1994),1.0
393,5804,"Santa Clause 2, The (2002)",1.0
394,41,Richard III (1995),1.0
394,7292,Best Defense (1984),1.0
394,7238,Ashes and Diamonds (Popiól i diament) (1958),1.0
394,2202,Lifeboat (1944),1.0
394,52042,Black Book (Zwartboek) (2006),1.0
394,2358,Savior (1998),1.0
394,50068,Letters from Iwo Jima (2006),1.0
394,49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),1.0
394,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",1.0
394,49688,"Dam Busters, The (1955)",1.0
395,7258,"Perfect Score, The (2004)",1.0
395,36509,"Cave, The (2005)",1.0
395,37477,"Man, The (2005)",1.0
395,76,Screamers (1995),1.0
395,66,Lawnmower Man 2: Beyond Cyberspace (1996),1.0
395,34334,Stealth (2005),1.0
395,34323,"Devil's Rejects, The (2005)",1.0
395,34319,"Island, The (2005)",1.0
395,34048,War of the Worlds (2005),1.0
395,33794,Batman Begins (2005),1.0
396,118696,The Hobbit: The Battle of the Five Armies (2014),1.0
396,172825,Adventures of Mowgli: The Kidnapping (1968),1.0
396,172793,Vovka in the Kingdom of Far Far Away (1965),1.0
396,2099,Song of the South (1946),1.0
396,7822,Mogambo (1953),1.0
396,7820,"Virgin Spring, The (Jungfrukällan) (1960)",1.0
396,172585,Karlson Returns (1970),1.0
396,16,Casino (1995),1.0
396,283,New Jersey Drive (1995),1.0
396,21,Get Shorty (1995),1.0
397,2,Jumanji (1995),1.0
397,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
397,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
397,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
397,20,Money Train (1995),1.0
397,22,Copycat (1995),1.0
397,23,Assassins (1995),1.0
397,24,Powder (1995),1.0
397,25,Leaving Las Vegas (1995),1.0
397,26,Othello (1995),1.0
398,14,Nixon (1995),1.0
398,13,Balto (1995),1.0
398,11,"American President, The (1995)",1.0
398,9,Sudden Death (1995),1.0
398,8,Tom and Huck (1995),1.0
398,7,Sabrina (1995),1.0
398,4,Waiting to Exhale (1995),1.0
398,3,Grumpier Old Men (1995),1.0
398,2,Jumanji (1995),1.0
398,1272,Patton (1970),1.0
399,2,Jumanji (1995),1.0
399,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
399,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
399,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
399,7294,Welcome to Mooseport (2004),1.0
399,21,Get Shorty (1995),1.0
399,22,Copycat (1995),1.0
399,24,Powder (1995),1.0
399,26,Othello (1995),1.0
399,27,Now and Then (1995),1.0
400,1,Toy Story (1995),1.0
400,18,Four Rooms (1995),1.0
400,19,Ace Ventura: When Nature Calls (1995),1.0
400,20,Money Train (1995),1.0
400,21,Get Shorty (1995),1.0
400,22,Copycat (1995),1.0
400,23,Assassins (1995),1.0
400,24,Powder (1995),1.0
400,25,Leaving Las Vegas (1995),1.0
400,26,Othello (1995),1.0
401,3,Grumpier Old Men (1995),1.0
401,4,Waiting to Exhale (1995),1.0
401,21,Get Shorty (1995),1.0
401,23,Assassins (1995),1.0
401,25,Leaving Las Vegas (1995),1.0
401,28,Persuasion (1995),1.0
401,38,It Takes Two (1995),1.0
401,7247,Chitty Chitty Bang Bang (1968),1.0
401,7255,Win a Date with Tad Hamilton! (2004),1.0
401,39,Clueless (1995),1.0
402,2,Jumanji (1995),1.0
402,23,Assassins (1995),1.0
402,33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",1.0
402,33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),1.0
402,33201,Between Your Legs (Entre las piernas) (1999),1.0
402,33493,Star Wars: Episode III - Revenge of the Sith (2005),1.0
402,33615,Madagascar (2005),1.0
402,2803,"Pelican Brief, The (1993)",1.0
402,7205,"Wind and the Lion, The (1975)",1.0
402,33629,Airborne (1993),1.0
403,4,Waiting to Exhale (1995),1.0
403,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
403,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
403,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
403,6,Heat (1995),1.0
403,23,Assassins (1995),1.0
403,24,Powder (1995),1.0
403,25,Leaving Las Vegas (1995),1.0
403,26,Othello (1995),1.0
403,27,Now and Then (1995),1.0
404,7238,Ashes and Diamonds (Popiól i diament) (1958),1.0
404,171811,Embassy (2013),1.0
404,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
404,60046,"Children of Huang Shi, The (2008)",1.0
404,340,"War, The (1994)",1.0
404,647,Courage Under Fire (1996),1.0
404,336,"Walking Dead, The (1995)",1.0
404,4349,Catch-22 (1970),1.0
404,116797,The Imitation Game (2014),1.0
404,6808,Where Eagles Dare (1968),1.0
405,1,Toy Story (1995),1.0
405,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
405,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
405,20,Money Train (1995),1.0
405,21,Get Shorty (1995),1.0
405,22,Copycat (1995),1.0
405,23,Assassins (1995),1.0
405,24,Powder (1995),1.0
405,26,Othello (1995),1.0
405,27,Now and Then (1995),1.0
406,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
406,7294,Welcome to Mooseport (2004),1.0
406,7293,50 First Dates (2004),1.0
406,19,Ace Ventura: When Nature Calls (1995),1.0
406,7255,Win a Date with Tad Hamilton! (2004),1.0
406,2195,Dirty Work (1998),1.0
406,7292,Best Defense (1984),1.0
406,4,Waiting to Exhale (1995),1.0
406,5,Father of the Bride Part II (1995),1.0
406,7,Sabrina (1995),1.0
407,1,Toy Story (1995),1.0
407,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
407,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
407,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
407,7294,Welcome to Mooseport (2004),1.0
407,7293,50 First Dates (2004),1.0
407,17,Sense and Sensibility (1995),1.0
407,18,Four Rooms (1995),1.0
407,19,Ace Ventura: When Nature Calls (1995),1.0
407,24,Powder (1995),1.0
408,4,Waiting to Exhale (1995),1.0
408,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
408,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
408,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
408,6,Heat (1995),1.0
408,9,Sudden Death (1995),1.0
408,28,Persuasion (1995),1.0
408,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
408,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
408,31,Dangerous Minds (1995),1.0
409,7262,Catch That Kid (2004),1.0
409,7259,You Got Served (2004),1.0
409,27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),1.0
409,27105,Purgatory (1999),1.0
409,26999,"Lion King II: Simba's Pride, The (1998)",1.0
409,7247,Chitty Chitty Bang Bang (1968),1.0
409,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
409,27450,Blueberry (2004),1.0
409,26901,Last of the Dogmen (1995),1.0
409,26854,"Darkman II: Return of Durant, The (1995)",1.0
410,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
410,36,Dead Man Walking (1995),1.0
410,16,Casino (1995),1.0
410,7258,"Perfect Score, The (2004)",1.0
410,7262,Catch That Kid (2004),1.0
410,7282,"Hip Hop Witch, Da (2000)",1.0
410,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
410,40617,Creep (2004),1.0
410,40732,"Descent, The (2005)",1.0
410,40815,Harry Potter and the Goblet of Fire (2005),1.0
411,138208,The Walk (2015),1.0
411,3006,"Insider, The (1999)",1.0
411,2967,"Bad Seed, The (1956)",1.0
411,1889,Insomnia (1997),1.0
411,101088,Stoker (2013),1.0
411,4803,Play Misty for Me (1971),1.0
411,102088,"Grandmaster, The (Yi dai zong shi) (2013)",1.0
411,3063,Poison Ivy (1992),1.0
411,52458,Disturbia (2007),1.0
411,7134,"Element of Crime, The (Forbrydelsens Element) (1984)",1.0
412,7217,Dark Passage (1947),1.0
412,7216,High Sierra (1941),1.0
412,7215,To Have and Have Not (1944),1.0
412,7184,This Property is Condemned (1966),1.0
412,4194,I Know Where I'm Going! (1945),1.0
412,7282,"Hip Hop Witch, Da (2000)",1.0
412,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
412,7225,Pumping Iron (1977),1.0
412,7223,D.O.A. (1950),1.0
412,61401,"Spirit, The (2008)",1.0
413,22,Copycat (1995),1.0
413,23,Assassins (1995),1.0
413,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
413,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
413,36,Dead Man Walking (1995),1.0
413,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
413,7238,Ashes and Diamonds (Popiól i diament) (1958),1.0
413,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
413,7257,"Big Bounce, The (2004)",1.0
413,41,Richard III (1995),1.0
414,159403,Neo Tokyo (1987),1.0
414,148978,Blue Exorcist: The Movie (2012),1.0
414,3035,Mister Roberts (1955),1.0
414,3003,Train of Life (Train de vie) (1998),1.0
414,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),1.0
414,48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",1.0
414,7122,King of Hearts (1966),1.0
414,56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),1.0
414,8368,Harry Potter and the Prisoner of Azkaban (2004),1.0
414,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),1.0
415,7263,Miracle (2004),1.0
415,4,Waiting to Exhale (1995),1.0
415,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
415,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
415,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
415,7262,Catch That Kid (2004),1.0
415,7260,Latter Days (2003),1.0
415,7292,Best Defense (1984),1.0
415,7285,Thirteen (2003),1.0
415,13,Balto (1995),1.0
416,7257,"Big Bounce, The (2004)",1.0
416,20,Money Train (1995),1.0
416,6,Heat (1995),1.0
416,7193,"Adventures of Ford Fairlane, The (1990)",1.0
416,7192,Only the Strong (1993),1.0
416,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
416,7228,Cool World (1992),1.0
416,4750,3 Ninjas Knuckle Up (1995),1.0
416,4749,3 Ninjas Kick Back (1994),1.0
416,4748,3 Ninjas (1992),1.0
417,7262,Catch That Kid (2004),1.0
417,1,Toy Story (1995),1.0
417,7258,"Perfect Score, The (2004)",1.0
417,7257,"Big Bounce, The (2004)",1.0
417,5768,Modern Problems (1981),1.0
417,5767,Teddy Bear (Mis) (1981),1.0
417,5733,"Eyewitness (Janitor, The) (1981)",1.0
417,5680,Auto Focus (2002),1.0
417,5678,Formula 51 (2001),1.0
417,5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),1.0
418,2,Jumanji (1995),1.0
418,5,Father of the Bride Part II (1995),1.0
418,12,Dracula: Dead and Loving It (1995),1.0
418,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
418,28,Persuasion (1995),1.0
418,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
418,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
418,38,It Takes Two (1995),1.0
418,45,To Die For (1995),1.0
418,46,How to Make an American Quilt (1995),1.0
419,71135,Pandorum (2009),1.0
419,71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",1.0
419,70687,Paper Heart (2009),1.0
419,7254,The Butterfly Effect (2004),1.0
419,7163,Paycheck (2003),1.0
419,71530,Surrogates (2009),1.0
419,71205,Jennifer's Body (2009),1.0
419,72104,Balance (1989),1.0
419,71999,Aelita: The Queen of Mars (Aelita) (1924),1.0
419,70336,G.I. Joe: The Rise of Cobra (2009),1.0
420,4,Waiting to Exhale (1995),1.0
420,10,GoldenEye (1995),1.0
420,11,"American President, The (1995)",1.0
420,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
420,36,Dead Man Walking (1995),1.0
420,41,Richard III (1995),1.0
420,42,Dead Presidents (1995),1.0
420,44,Mortal Kombat (1995),1.0
420,45,To Die For (1995),1.0
420,46,How to Make an American Quilt (1995),1.0
421,4,Waiting to Exhale (1995),1.0
421,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
421,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
421,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
421,20,Money Train (1995),1.0
421,21,Get Shorty (1995),1.0
421,22,Copycat (1995),1.0
421,23,Assassins (1995),1.0
421,24,Powder (1995),1.0
421,25,Leaving Las Vegas (1995),1.0
422,16,Casino (1995),1.0
422,2066,Out of the Past (1947),1.0
422,409,Above the Rim (1994),1.0
422,7292,Best Defense (1984),1.0
422,99114,Django Unchained (2012),1.0
422,99992,Shadow Dancer (2012),1.0
422,1284,"Big Sleep, The (1946)",1.0
422,72167,"Boondock Saints II: All Saints Day, The (2009)",1.0
422,4031,All the Pretty Horses (2000),1.0
422,48516,"Departed, The (2006)",1.0
423,4,Waiting to Exhale (1995),1.0
423,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
423,22,Copycat (1995),1.0
423,23,Assassins (1995),1.0
423,24,Powder (1995),1.0
423,25,Leaving Las Vegas (1995),1.0
423,26,Othello (1995),1.0
423,27,Now and Then (1995),1.0
423,28,Persuasion (1995),1.0
423,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
424,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
424,100397,"ABCs of Death, The (2012)",1.0
424,3102,Jagged Edge (1985),1.0
424,3107,Backdraft (1991),1.0
424,3108,"Fisher King, The (1991)",1.0
424,101529,"Brass Teapot, The (2012)",1.0
424,3061,Holiday Inn (1942),1.0
424,3062,"Longest Day, The (1962)",1.0
424,3066,Tora! Tora! Tora! (1970),1.0
424,100487,Beautiful Creatures (2013),1.0
425,8,Tom and Huck (1995),1.0
425,8190,"Americanization of Emily, The (1964)",1.0
425,2456,"Fly II, The (1989)",1.0
425,2459,"Texas Chainsaw Massacre, The (1974)",1.0
425,2460,"Texas Chainsaw Massacre 2, The (1986)",1.0
425,2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),1.0
425,2465,Deadly Friend (1986),1.0
425,2427,"Thin Red Line, The (1998)",1.0
425,2428,"Faculty, The (1998)",1.0
425,2429,Mighty Joe Young (1998),1.0
426,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
426,1,Toy Story (1995),1.0
426,7262,Catch That Kid (2004),1.0
426,3658,Quatermass and the Pit (1967),1.0
426,3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",1.0
426,7247,Chitty Chitty Bang Bang (1968),1.0
426,7236,"Boy and His Dog, A (1975)",1.0
426,3615,Dinosaur (2000),1.0
426,3673,Benji the Hunted (1987),1.0
426,3672,Benji (1974),1.0
427,13,Balto (1995),1.0
427,25,Leaving Las Vegas (1995),1.0
427,10,GoldenEye (1995),1.0
427,31221,Elektra (2005),1.0
427,27865,Azumi (2003),1.0
427,7179,Wuthering Heights (1992),1.0
427,7184,This Property is Condemned (1966),1.0
427,7205,"Wind and the Lion, The (1975)",1.0
427,7217,Dark Passage (1947),1.0
427,1544,"Lost World: Jurassic Park, The (1997)",1.0
428,7171,Aileen: Life and Death of a Serial Killer (2003),1.0
428,7254,The Butterfly Effect (2004),1.0
428,7256,Touching the Void (2003),1.0
428,7208,Dr. Jekyll and Mr. Hyde (1941),1.0
428,7225,Pumping Iron (1977),1.0
428,27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),1.0
428,27329,Paradise Lost 2: Revelations (2000),1.0
428,27328,Monday (2000),1.0
428,27311,Batman Beyond: Return of the Joker (2000),1.0
428,27549,Dead or Alive: Final (2002),1.0
429,4,Waiting to Exhale (1995),1.0
429,2,Jumanji (1995),1.0
429,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),1.0
429,393,Street Fighter (1994),1.0
429,389,"Colonel Chabert, Le (1994)",1.0
429,7254,The Butterfly Effect (2004),1.0
429,7247,Chitty Chitty Bang Bang (1968),1.0
429,7228,Cool World (1992),1.0
429,382,Wolf (1994),1.0
429,377,Speed (1994),1.0
430,20,Money Train (1995),1.0
430,21,Get Shorty (1995),1.0
430,22,Copycat (1995),1.0
430,23,Assassins (1995),1.0
430,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.0
430,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1.0
430,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1.0
430,36,Dead Man Walking (1995),1.0
430,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
430,7245,Tormented (1960),1.0
431,7285,Thirteen (2003),1.0
431,7265,"Dreamers, The (2003)",1.0
431,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
431,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
431,7263,Miracle (2004),1.0
431,4463,1969 (1988),1.0
431,4459,Alaska: Spirit of the Wild (1997),1.0
431,4458,Africa: The Serengeti (1994),1.0
431,4453,Michael Jordan to the Max (2000),1.0
431,4450,Bully (2001),1.0
432,4210,Manhunter (1986),1.0
432,4254,Crocodile Dundee in Los Angeles (2001),1.0
432,4238,Along Came a Spider (2001),1.0
432,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
432,7245,Tormented (1960),1.0
432,7236,"Boy and His Dog, A (1975)",1.0
432,7222,Reefer Madness (a.k.a. Tell Your Children) (1938),1.0
432,44,Mortal Kombat (1995),1.0
432,4207,Navy Seals (1990),1.0
432,4203,Harley Davidson and the Marlboro Man (1991),1.0
433,7235,Ichi the Killer (Koroshiya 1) (2001),1.0
433,7217,Dark Passage (1947),1.0
433,7216,High Sierra (1941),1.0
433,5178,Fun (1994),1.0
433,5170,All About the Benjamins (2002),1.0
433,353,"Crow, The (1994)",1.0
433,7258,"Perfect Score, The (2004)",1.0
433,7257,"Big Bounce, The (2004)",1.0
433,16,Casino (1995),1.0
433,5265,Death to Smoochy (2002),1.0
434,22,Copycat (1995),1.0
434,7260,Latter Days (2003),1.0
434,3261,Singles (1992),1.0
434,3259,Far and Away (1992),1.0
434,3256,Patriot Games (1992),1.0
434,3247,Sister Act (1992),1.0
434,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1.0
434,3275,"Boondock Saints, The (2000)",1.0
434,23,Assassins (1995),1.0
434,3270,"Cutting Edge, The (1992)",1.0
435,1,Toy Story (1995),1.0
435,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
435,17,Sense and Sensibility (1995),1.0
435,18,Four Rooms (1995),1.0
435,19,Ace Ventura: When Nature Calls (1995),1.0
435,20,Money Train (1995),1.0
435,21,Get Shorty (1995),1.0
435,22,Copycat (1995),1.0
435,23,Assassins (1995),1.0
435,25,Leaving Las Vegas (1995),1.0
436,7259,You Got Served (2004),1.0
436,31410,"Downfall (Untergang, Der) (2004)",1.0
436,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),1.0
436,7238,Ashes and Diamonds (Popiól i diament) (1958),1.0
436,31116,Sergeant York (1941),1.0
436,7228,Cool World (1992),1.0
436,31150,Wizards (1977),1.0
436,105468,Cloudy with a Chance of Meatballs 2 (2013),1.0
436,3196,Stalag 17 (1953),1.0
436,107953,Dragon Ball Z: Battle of Gods (2013),1.0
437,1939,"Best Years of Our Lives, The (1946)",1.0
437,1661,Switchback (1997),1.0
437,41,Richard III (1995),1.0
437,1256,Duck Soup (1933),1.0
437,126430,The Pacific (2010),1.0
437,1254,"Treasure of the Sierra Madre, The (1948)",1.0
437,1252,Chinatown (1974),1.0
437,340,"War, The (1994)",1.0
437,2322,Soldier (1998),1.0
437,336,"Walking Dead, The (1995)",1.0
438,7225,Pumping Iron (1977),1.0
438,68793,Night at the Museum: Battle of the Smithsonian (2009),1.0
438,68536,Stanley Kubrick: A Life in Pictures (2001),1.0
438,68522,Earth (2007),1.0
438,68358,Star Trek (2009),1.0
438,69844,Harry Potter and the Half-Blood Prince (2009),1.0
438,69644,Ice Age: Dawn of the Dinosaurs (2009),1.0
438,184245,De platte jungle (1978),1.0
438,1797,Everest (1998),1.0
438,180777,Die Frauen von Ravensbrück (2005),1.0
439,1,Toy Story (1995),1.0
439,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
439,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
439,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
439,7294,Welcome to Mooseport (2004),1.0
439,7293,50 First Dates (2004),1.0
439,7292,Best Defense (1984),1.0
439,17,Sense and Sensibility (1995),1.0
439,18,Four Rooms (1995),1.0
439,19,Ace Ventura: When Nature Calls (1995),1.0
440,15,Cutthroat Island (1995),1.0
440,17,Sense and Sensibility (1995),1.0
440,7254,The Butterfly Effect (2004),1.0
440,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
440,7255,Win a Date with Tad Hamilton! (2004),1.0
440,3663,Puppet Master 4 (1993),1.0
440,3664,Puppet Master 5: The Final Chapter (1994),1.0
440,3668,Romeo and Juliet (1968),1.0
440,7,Sabrina (1995),1.0
440,3269,Forever Young (1992),1.0
441,1,Toy Story (1995),1.0
441,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
441,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
441,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),1.0
441,7294,Welcome to Mooseport (2004),1.0
441,7293,50 First Dates (2004),1.0
441,2,Jumanji (1995),1.0
441,7285,Thirteen (2003),1.0
441,7282,"Hip Hop Witch, Da (2000)",1.0
441,7266,"Lost Skeleton of Cadavra, The (2002)",1.0
443,2,Jumanji (1995),1.0
443,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1.0
443,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),1.0
